create_time,bid,campaign_id,custom_track,group_id,job_id,publisher_id,ts
e2477290-0d63-11ed-b24e-854b8ecb191f,0,222,,,1534,1,2022-07-27 04:23:00
0a1171d0-07d4-11ed-837e-4e479ac54757,,,,,,,2022-07-20 02:31:00
01fb8d90-0640-11ed-9df4-c213f5925357,,,,,,,2022-07-18 02:19:00
bd7aa6d0-0647-11ed-9960-c49a2f48f4bf,,,,,,,2022-07-18 03:14:00
f3933860-0b59-11ed-8f4d-3206155f50cf,1,48,click,34,188,1,2022-07-24 14:07:00
cac233b0-0072-11ed-a376-033b4c9c5734,,,click,,,,2022-07-10 17:07:00
123749e0-0c00-11ed-b31c-40a24b6cb39b,0,222,click,,1530,1,2022-07-25 09:56:00
72390e80-0cb1-11ed-852b-ce20a4aaada6,0,222,,,1534,1,2022-07-26 07:06:00
b56c0230-0c8d-11ed-8df3-81b787cbefa8,0,48,,,273,1,2022-07-26 02:50:00
fa94ab90-0c8e-11ed-95f3-67fa76ecd8e2,0,222,click,,1531,1,2022-07-26 02:59:00
cb58b8d0-00ea-11ed-ac38-aa95639e56c2,,,click,,,,2022-07-11 07:26:00
b30647e0-0c00-11ed-a374-7e72170c2f94,0,48,click,,273,1,2022-07-25 10:01:00
a9bea250-fea3-11ec-8909-fcc2609f2f78,2,4,,,98,1,2022-07-08 09:52:00
7f307ae0-0821-11ed-8dc0-cca10fef5350,,,,,,,2022-07-20 11:45:00
0ea9d500-099d-11ed-b028-f8c74591df95,,,,,,,2022-07-22 09:02:00
91ef7670-07dd-11ed-bad8-f0c03bd8fc4b,,,,,,,2022-07-20 03:39:00
ac695ac0-0076-11ed-ade8-8806b73440a1,,,click,,,,2022-07-10 17:35:00
3e74ee40-0cc3-11ed-ab11-f676ac5884b0,,,conversion,,,,2022-07-26 09:13:00
221c4eb0-0d62-11ed-b65a-41fa3a29de66,0,222,,,1527,1,2022-07-27 04:11:00
bf72c1f0-0b58-11ed-b7dd-fe0f73b456a8,,,,,,,2022-07-24 13:58:00
89417630-0c02-11ed-b749-336271f1d7a6,,,,,,,2022-07-25 10:24:00
cb5d4fd0-0905-11ed-88bb-5728ee47de5d,,,,,,,2022-07-21 15:00:00
5ae0c260-0189-11ed-b1df-ef3276ffe9f8,,,click,,,,2022-07-12 02:21:00
2fe41ca0-0c02-11ed-9930-0b925e1fd49b,,,,,,,2022-07-25 10:11:00
7eba4f80-0189-11ed-82ff-146e1d6f3f45,,,click,,,,2022-07-12 02:22:00
839e7200-0d74-11ed-8792-ff2c4fb33595,,,,,,,2022-07-27 06:22:00
f8e81ac0-0c93-11ed-9011-3b0ee3e28812,,,click,,,,2022-07-26 03:35:00
4df44f70-0be0-11ed-9652-3e3b9e12dc48,,,,,,,2022-07-25 06:09:00
eebda200-0b39-11ed-bfcb-6e6eacd03d8e,,,,,,,2022-07-24 10:18:00
2d543570-fdc9-11ec-9c50-ef0b7dcab601,,,,,,,2022-07-07 07:48:00
e20fc390-fe77-11ec-84a5-c4d6a499772f,,,click,,,,2022-07-08 04:38:00
9cf27c60-0c8e-11ed-ad48-408eedfc6679,,,alive,,,,2022-07-26 02:56:00
baab0ef0-0c90-11ed-8b94-495c9e83d029,,,,,,,2022-07-26 03:11:00
19eb8090-0d5c-11ed-a525-2bf6eff874d5,,,,,,,2022-07-27 03:27:00
f1687560-02e3-11ed-a2a3-d9fb703bac90,,,,,,,2022-07-13 19:42:00
ec612970-0bff-11ed-91c4-c7eae75c3d76,0,222,,,1530,1,2022-07-25 09:55:00
25bf6470-018d-11ed-85d3-9e1ff271c3fa,,,click,,,,2022-07-12 02:48:00
50745280-0bff-11ed-b275-781c45762c3f,0,222,click,,1534,1,2022-07-25 09:51:00
5a374880-0b38-11ed-beb3-5a4024be973a,1,48,click,34,188,1,2022-07-24 10:06:00
97677820-0bff-11ed-a88b-2b305c593322,0,222,click,,1533,1,2022-07-25 09:53:00
52e10540-08a8-11ed-a3bb-570a8d64dad9,,,click,,,,2022-07-21 03:50:00
66a88540-fea2-11ec-9860-80cb3f8ca597,,,alive,,,,2022-07-08 09:43:00
c4c82490-0191-11ed-be4d-d31d1bd1a1ce,,,click,,,,2022-07-12 03:21:00
abe56c50-0bbc-11ed-9900-48e1803c6d1f,,,,,,,2022-07-25 01:54:00
6b4142a0-0405-11ed-928b-6b261cf235ad,,,,,,,2022-07-15 06:14:00
dd6a91c0-0d5a-11ed-8d83-fea4632e2359,,,,,,,2022-07-27 03:19:00
cdefcbc0-0c8d-11ed-b2d7-c861ad277671,2,4,click,,98,1,2022-07-26 02:51:00
baa123d0-0ae3-11ed-a48c-05a8dc1822ed,,,alive,,,,2022-07-24 00:00:00
3aa45960-0901-11ed-acdc-00e9b2898a37,,,,,,,2022-07-21 14:27:00
3cd44590-025a-11ed-97a3-90b7cc64c52d,,,,,,,2022-07-13 03:16:00
406b1390-0cb0-11ed-bb54-edd7f1e705e7,,,alive,,,,2022-07-26 06:57:00
4d077690-00ec-11ed-9622-57fcec5bd400,,,,,,,2022-07-11 07:37:00
9b200650-0c8e-11ed-9f48-7894fce70342,,,alive,,,,2022-07-26 02:56:00
219a9670-0cb0-11ed-9b6a-b22c39b0593d,,,alive,,,,2022-07-26 06:56:00
17555b80-0c8f-11ed-b71c-154827dd0c32,,,alive,,,,2022-07-26 03:00:00
7175f260-0bfd-11ed-8933-6e96c6447897,,,alive,,,,2022-07-25 09:37:00
f65cfd26-9455-11ed-9f03-5473afc1a17c,1,15,unqualified,17,2002,33,2023-01-14 21:54:00
fb03a620-0a82-11ed-8c23-dc470d2f5489,,,,,,,2022-07-23 12:28:00
ea0b2e60-fec0-11ec-a126-e5a91f7bdfff,,,conversion,,,,2022-07-08 13:21:00
496bd070-0b38-11ed-aa7b-19232085bdf5,,,alive,,,,2022-07-24 10:06:00
715c7070-0d7d-11ed-b762-ba119e6f2ec0,,,,,,,2022-07-27 07:26:00
a30429a0-0b58-11ed-96fa-f41e1822cd33,,,,,,,2022-07-24 13:58:00
e4a5e1c0-0caf-11ed-afc2-1c7010b4d54b,0,151,click,28,1103,1,2022-07-26 06:55:00
fde96300-0c19-11ed-80d7-039bc3222c0c,,,,,,,2022-07-25 13:02:00
4e644020-09ef-11ed-afeb-3f3094a36a2c,,,,,,,2022-07-22 18:51:00
e72843f0-099b-11ed-8472-45b0e62d896e,,,click,,,,2022-07-22 08:54:00
ed1e2d30-08a4-11ed-9bae-982fc4560a4c,,,,,,,2022-07-21 03:26:00
155465b0-00fa-11ed-85a4-db67400c359e,,,,,,,2022-07-11 09:16:00
696b08a0-00bb-11ed-ba22-26379dbc78a0,,,,,,,2022-07-11 01:47:00
204f4730-0caf-11ed-a11e-704b9da00394,7,1,,,440,1,2022-07-26 06:49:00
914e9c10-0bce-11ed-bd20-240bffe0eb80,,,,,,,2022-07-25 04:02:00
80aae900-0b5a-11ed-9c95-86837c70a55e,,,alive,,,,2022-07-24 14:11:00
e7fdaef0-0833-11ed-92a7-a80fca2245e2,,,,,,,2022-07-20 13:57:00
9a625e00-0a51-11ed-b76e-b2871956b14f,,,,,,,2022-07-23 06:35:00
1f34d470-08a7-11ed-9f18-41cb802ddbe2,,,,,,,2022-07-21 03:42:00
e9926400-0b39-11ed-84e8-650c63b6c3e7,,,,,,,2022-07-24 10:18:00
32255890-fea5-11ec-af51-857fa4bf9e1d,,,alive,,,,2022-07-08 10:03:00
0cb5e600-fea1-11ec-87f6-44589de6b93a,2,4,click,,98,1,2022-07-08 09:33:00
a8835800-03d9-11ed-8485-f24f88d5c9b9,,,alive,,,,2022-07-15 01:00:00
5612d520-fea0-11ec-95a3-51d1acfc1f5b,2,4,,,98,1,2022-07-08 09:28:00
e7530f60-0999-11ed-9495-6d4d051e51be,,,alive,,,,2022-07-22 08:40:00
2b067bf0-08ed-11ed-a243-8a9c0fc5ba0d,,,click,,,,2022-07-21 12:03:00
2bc53c40-0193-11ed-893d-3eb143dbc827,,,click,,,,2022-07-12 03:31:00
e8579a50-0347-11ed-8a8e-e389b1efe4b1,,,,,,,2022-07-14 07:38:00
9756be40-0b5a-11ed-bc31-f1a800ef8a63,,,alive,,,,2022-07-24 14:12:00
d0126890-0cd8-11ed-a1fa-add987694ff9,,,interview_scheduled,,,,2022-07-26 11:48:00
5053ebc0-0b5b-11ed-86da-2b52a5e52327,1,48,,34,188,1,2022-07-24 14:17:00
e2b21fa0-089f-11ed-9e36-f189b140ac0a,,,click,,,,2022-07-21 02:50:00
050ea030-055f-11ed-9dad-f14438c6394c,,,,,,,2022-07-15 19:30:00
551b78a0-0d4d-11ed-b440-b0af34455a7a,,,,,,,2022-07-27 01:42:00
cbb51b20-08b5-11ed-a675-0f5833a5e3d1,,,,,,,2022-07-21 05:27:00
9004c0e0-0c24-11ed-be96-189858ed4f72,,,,,,,2022-07-25 14:17:00
a2c64ff0-092c-11ed-85b5-1248fa62c09b,,,,,,,2022-07-15 08:59:00
aa117210-03d9-11ed-8273-fbf0d35fadf6,,,alive,,,,2022-07-15 01:00:00
663d67b0-0492-11ed-b27b-f13aac7137f5,,,click,,,,2022-07-15 23:03:00
6e9d0120-0d63-11ed-9867-23ae924569a2,0,222,,,1532,1,2022-07-27 04:20:00
9571e740-0c8f-11ed-9d41-9104ad9906dd,0,222,click,,1534,1,2022-07-26 03:03:00
e5c61ed0-0caf-11ed-96a7-09ea1baab583,,,alive,,,,2022-07-26 06:55:00
e0d81db0-0bfb-11ed-8296-4a91fb0ef8cb,1,48,click,34,188,1,2022-07-25 09:26:00
da5c17e0-0357-11ed-954b-cef122740439,,,click,,,,2022-07-14 09:32:00
2c184610-fea5-11ec-96cb-de33b78b85f7,,,click,,,,2022-07-08 10:03:00
9efd23f0-038f-11ed-afec-792de6028006,,,conversion,,,,2022-07-14 16:11:00
3370fbb0-0b38-11ed-afbf-cd7716f81794,1,48,click,34,188,1,2022-07-24 10:05:00
c63b26e0-0d55-11ed-9a3d-009bab33f875,,,,,,,2022-07-27 02:42:00
18a23160-0c90-11ed-8a38-ccf2ac345325,1,48,click,34,188,1,2022-07-26 03:07:00
f8b90d20-0801-11ed-879c-e8232793a4af,,,,,,,2022-07-20 08:00:00
84e5efc0-07da-11ed-817b-53b1f016f9f3,,,,,,,2022-07-20 03:17:00
3b901050-025b-11ed-b42d-abd8d6ba5794,,,alive,,,,2022-07-13 03:23:00
77b6a3a0-08be-11ed-a634-b6892bd45f8d,,,,,,,2022-07-21 06:29:00
f4c6cd10-00ea-11ed-8a7f-d593b9406783,,,click,,,,2022-07-11 07:27:00
a00cc5e0-0bf8-11ed-94ab-2ad5582ac63f,,,,,,,2022-07-25 09:03:00
5c1e6280-0bfd-11ed-86da-fc4d9e3f9ce4,1,48,,34,188,1,2022-07-25 09:37:00
73fdf000-0cb1-11ed-b8db-8a615cbfb174,0,222,,,1534,1,2022-07-26 07:06:00
91cd7d50-0c00-11ed-b538-4b4539f9f0ce,0,48,,,273,1,2022-07-25 10:00:00
45b5d650-fea0-11ec-8b7e-166c20e8f113,2,4,,,98,1,2022-07-08 09:28:00
d4365a90-0647-11ed-969f-035e505ed6d4,,,,,,,2022-07-18 03:15:00
912123f0-00cc-11ed-a948-c98550d2a485,,,,,,,2022-07-11 03:50:00
2b059670-0caf-11ed-b24e-afe8f1e025f1,7,1,click,,440,1,2022-07-26 06:50:00
24bcbe00-0cb0-11ed-bdf2-0205f31b3b22,0,222,click,,1527,1,2022-07-26 06:57:00
2a544910-04b2-11ed-98a1-461ca68f5568,,,,,,,2022-07-16 02:51:00
a6a9ad40-0d61-11ed-a718-cdaf7eb9016a,2,4,click,,98,1,2022-07-27 04:07:00
b95f5780-0c00-11ed-ab8c-91a79a1a2dc8,0,222,click,,1527,1,2022-07-25 10:01:00
3d76d560-0ae5-11ed-8441-8449a1aeb7e7,,,,,,,2022-07-24 00:12:00
78adca30-0563-11ed-a76d-bbc4046f8bef,,,click,,,,2022-07-17 00:00:00
ed42bee0-0825-11ed-bb47-699799f1ee5f,,,,,,,2022-07-20 12:17:00
0d15f180-0cb1-11ed-a4f3-7229a1926f59,0,222,click,,1531,1,2022-07-26 07:03:00
4ec3bed0-00e7-11ed-a897-bc195568f665,,,,,,,2022-07-11 07:01:00
5cbb7ce0-0078-11ed-9f02-addf0ed9c0cf,,,click,,,,2022-07-10 17:47:00
15da34c0-02ed-11ed-a7ac-50143066c333,,,conversion,,,,2022-07-13 20:48:00
bea8c100-0d62-11ed-a1b4-ef8d562e9a8d,0,222,,,1530,1,2022-07-27 04:15:00
bbac4410-0b58-11ed-8b1a-0c4f85162fe0,,,,,,,2022-07-24 13:58:00
9ed53b10-0b5a-11ed-a2d5-7c6b56aa0d7a,1,48,click,34,188,1,2022-07-24 14:12:00
f8784bc0-0c00-11ed-b27b-b5adbec1f4e3,,,alive,,,,2022-07-25 10:03:00
a205cc70-0194-11ed-8f30-2dfa03c80695,,,,,,,2022-07-12 03:42:00
945b6d70-0bfb-11ed-a30c-901091f64518,1,48,,34,188,1,2022-07-25 09:24:00
463649d0-0075-11ed-9a3e-86a2594100d1,,,click,,,,2022-07-10 17:25:00
9435cac0-098f-11ed-b733-1d2c2149ff15,,,,,,,2022-07-22 07:26:00
4fae5630-0898-11ed-9684-f50e39bc76c0,,,click,,,,2022-07-21 01:56:00
49f8ae00-02af-11ed-b471-987cc07a48e0,,,click,,,,2022-07-13 13:25:00
fbcea090-08bc-11ed-ba5d-c4d94b905ffb,,,,,,,2022-07-21 06:18:00
df8128b0-0c89-11ed-9b6d-abe2c22b8611,,,,,,,2022-07-26 02:23:00
7e1e36d0-00ea-11ed-8d57-540583100b34,,,click,,,,2022-07-11 07:24:00
a9460990-08ac-11ed-bf00-416179506296,,,,,,,2022-07-21 04:21:00
080aeda0-00e8-11ed-9563-22a0527a7c6c,,,,,,,2022-07-11 07:06:00
d59fc360-0c8e-11ed-aa27-48e5fb8f4461,0,222,,,1531,1,2022-07-26 02:58:00
7cb8e940-0291-11ed-8189-98d5ff5b593d,,,click,,,,2022-07-13 09:52:00
c31eff20-fe75-11ec-8e49-9107d4ef6432,,,,,,,2022-07-04 06:56:00
4b0eb920-01c3-11ed-bef2-19f515c8172d,,,,,,,2022-07-12 09:16:00
16268960-0a27-11ed-a2fc-234131479535,,,,,,,2022-07-23 01:30:00
ef319620-089f-11ed-adea-f761debbbcb3,,,click,,,,2022-07-21 02:50:00
11115a80-0c8f-11ed-a430-45223783aa90,0,222,click,,1532,1,2022-07-26 03:00:00
453c8190-0bdb-11ed-b8e3-74771e74a2b6,,,click,,,,2022-07-25 05:33:00
69665a70-00cb-11ed-8b46-416ce654e533,,,,,,,2022-07-11 03:41:00
c64a7790-027d-11ed-89ec-c9d17cda8419,,,,,,,2022-07-13 07:31:00
006b69d0-0070-11ed-9485-6aa7b408d58c,,,click,,,,2022-07-10 16:47:00
da346fd0-0350-11ed-8a49-87004885bf80,,,unqualified,,,,2022-07-14 08:42:00
25d04760-096f-11ed-bf8b-4dd3831dffd2,,,,,,,2022-07-22 03:34:00
5f47da20-0b5a-11ed-84b8-16942d65f087,1,48,,34,188,1,2022-07-24 14:10:00
db501170-00bd-11ed-8553-a9bd56c6dd28,,,click,,,,2022-07-11 02:04:00
5a622910-0b38-11ed-8bed-d19d0ac0b9b1,1,48,click,34,188,1,2022-07-24 10:06:00
dac667f0-0292-11ed-a4fc-e2a5b4d7bebf,,,,,,,2022-07-13 10:02:00
13e730e0-099c-11ed-a1db-90635febe494,,,click,,,,2022-07-22 08:55:00
a77a1940-fe92-11ec-bfae-0d07e39d02a2,,,,,,,2022-07-04 10:07:00
67a53640-0bff-11ed-afb4-82ed30d6c208,0,222,,,1532,1,2022-07-25 09:51:00
24f3cc40-070d-11ed-b93d-a03fadf1bb9c,,,,,,,2022-07-19 02:47:00
7afff790-0563-11ed-b2ac-bb297d126b38,,,click,,,,2022-07-17 00:00:00
4a237c50-0b67-11ed-842b-5174088830bd,,,click,,,,2022-07-24 15:42:00
fe76a0b0-0c8e-11ed-a19b-dfc87eb7fb6b,,,alive,,,,2022-07-26 02:59:00
00817290-0c94-11ed-bbe9-6dc5be05371b,,,click,,,,2022-07-26 03:35:00
68da5570-0cb0-11ed-95a9-b38a12e99ed3,0,222,click,,1529,1,2022-07-26 06:58:00
df2f53a0-0c93-11ed-96ee-1acd613145ba,,,alive,,,,2022-07-26 03:34:00
4a4bf3e0-0b0f-11ed-98db-ac27a6792fa1,,,click,,,,2022-07-24 05:13:00
bd69a6c0-0d61-11ed-81ae-962f3419df2f,,,alive,,,,2022-07-27 04:08:00
2e3b25b0-00cc-11ed-aabf-ae13932c2c6d,,,,,,,2022-07-11 03:47:00
a6463d50-0078-11ed-acc9-926dc46d21f6,,,click,,,,2022-07-10 17:49:00
d755a030-0ccf-11ed-8f11-3b9ff06df81f,,,,,,,2022-07-26 10:43:00
8b0160e0-034a-11ed-a739-a9ef1ee29c0b,,,,,,,2022-07-14 07:57:00
59c407a0-07f3-11ed-ab5c-3c75cdc48be7,,,,,,,2022-07-20 06:15:00
96e0f4f0-0bfd-11ed-bb9f-8ad08611ce7f,1,48,click,34,188,1,2022-07-25 09:38:00
3abf9d90-04a3-11ed-b844-d8da6ccaf817,,,alive,,,,2022-07-16 01:04:00
909fceb0-080e-11ed-9602-5f1ba9d43197,,,,,,,2022-07-20 09:30:00
ace29f30-0183-11ed-b7d6-1faf46f8bb4f,,,,,,,2022-07-12 01:40:00
6d278e50-0c96-11ed-82f1-8d9cf387d0ae,,,alive,,,,2022-07-26 03:52:00
d8f4af30-0a27-11ed-b544-6dec962a0b4b,,,,,,,2022-07-23 01:36:00
4792f3f0-ff12-11ec-a5a8-e0a5a53a4bcd,,,,,,,2022-07-05 06:55:00
3831a0f0-0188-11ed-bc0c-bda90e880ac1,,,click,,,,2022-07-12 02:13:00
84e06af0-0c8f-11ed-8f36-c17cf6442907,0,222,,,1534,1,2022-07-26 03:03:00
ba8debc0-00e4-11ed-8fb1-32651499c466,,,,,,,2022-07-11 06:43:00
c33240c0-0d62-11ed-b82a-81f5e3065d18,0,222,,,1530,1,2022-07-27 04:15:00
085dcbd0-09ec-11ed-8949-df3b8a266995,,,,,,,2022-07-22 18:28:00
58403aa0-0d81-11ed-8de8-0b5e5e0bfa4d,,,,,,,2022-07-27 07:54:00
c592c3e0-0c8f-11ed-b229-038fe7dcc134,0,222,click,,1534,1,2022-07-26 03:05:00
e9583550-0071-11ed-acd9-aa7b76198b12,,,click,,,,2022-07-10 17:01:00
d794d630-fea4-11ec-96b7-c446163a625d,,,,,,,2022-07-08 10:00:00
98d3b4d0-fe76-11ec-958c-55a2ca6cdb86,0,48,,,187,1,2022-07-08 04:29:00
5d0082b0-0c8d-11ed-9de8-2c5708c7a8b9,2,4,,,98,1,2022-07-26 02:48:00
1a483566-9456-11ed-adf1-4ba124c8a45e,1,5,conversion,35,969,13,2023-01-14 21:55:00
6c382a60-fea2-11ec-af59-db74bb27f994,,,alive,,,,2022-07-08 09:43:00
f8b7ecd0-0c00-11ed-96fc-e8fbf26e4da3,,,alive,,,,2022-07-25 10:03:00
3c6e4200-0853-11ed-9255-c3da9e3c5208,,,,,,,2022-07-20 17:41:00
8431b480-0d78-11ed-842f-c0e800e7eaf7,,,conversion,,,,2022-07-27 06:51:00
6a173020-0c8d-11ed-adc4-1df383cdadb8,1,15,click,,336,1,2022-07-26 02:48:00
e8e4ce80-0cb0-11ed-b685-a51e63d5d4c8,0,222,,,1531,1,2022-07-26 07:02:00
290fc9c0-08a5-11ed-95e4-9de2847082ad,,,,,,,2022-07-21 03:28:00
81167480-0b38-11ed-ade2-bd6a92db1d47,1,48,click,34,188,1,2022-07-24 10:08:00
cc864620-0c8c-11ed-b7b6-3a0a5b1752c1,7,1,,,440,1,2022-07-26 02:43:00
c8177ff0-0c00-11ed-9e24-1aded9f506ee,0,222,click,,1529,1,2022-07-25 10:01:00
f448c710-0074-11ed-9c0e-0ff04101793c,,,alive,,,,2022-07-10 17:23:00
24081400-0cb0-11ed-83ba-1ff854e8eca3,,,alive,,,,2022-07-26 06:56:00
89f8f0f0-0d63-11ed-ae82-12407ca82b86,0,222,click,,1532,1,2022-07-27 04:21:00
ead6dd40-084c-11ed-9189-6ca23fdec6b9,,,,,,,2022-07-20 16:56:00
a9f15910-0caf-11ed-b449-57fffee3d048,0,151,,28,1103,1,2022-07-26 06:53:00
117e6370-0076-11ed-ac03-a5d63876a0e0,,,click,,,,2022-07-10 17:30:00
3e5debc0-084d-11ed-b7a2-a5f6733365bb,,,,,,,2022-07-20 16:58:00
3756cbe0-0bfd-11ed-9b2c-4ad2f1ee5e26,1,48,,34,188,1,2022-07-25 09:36:00
042f6a70-0193-11ed-92d5-f302eeca69b1,,,,,,,2022-07-12 03:30:00
79c424b0-0d91-11ed-b2bd-9847bb894615,,,,,,,2022-07-27 09:49:00
2c5bd2f8-9456-11ed-b8ed-fa0451a894b7,0,48,click,41,1005,27,2023-01-14 21:55:00
ce74c090-0284-11ed-bd29-315163150976,,,click,,,,2022-07-13 08:21:00
0472c430-fea2-11ec-84bd-b8200fa25609,2,4,,,98,1,2022-07-08 09:40:00
f2b4fa30-0994-11ed-b83b-f468cca00e1b,,,,,,,2022-07-22 08:04:00
c5bff0f0-0324-11ed-a9d8-63aa181181c5,,,,,,,2022-07-12 07:58:00
e27c2940-08a4-11ed-a588-39958a6ca950,,,,,,,2022-07-21 03:26:00
6543fe20-fea0-11ec-bd6d-b97c0d2eba11,,,alive,,,,2022-07-08 09:29:00
c3db7990-0260-11ed-8da1-e15a80fc00d4,,,,,,,2022-07-13 04:03:00
42c11c20-0bed-11ed-b553-fd9b08647515,,,conversion,,,,2022-07-25 07:41:00
f0731c20-0976-11ed-a735-907729a81f0e,,,,,,,2022-07-22 04:29:00
69c99c90-0d62-11ed-a8e4-5eb74b678e08,0,222,,,1529,1,2022-07-27 04:13:00
bb4cb1e0-0076-11ed-89e3-ef92b1cf4816,,,click,,,,2022-07-10 17:35:00
d84a1250-0a5e-11ed-be05-597171af81fa,,,,,,,2022-07-23 08:09:00
8c0d1ec0-018d-11ed-bd22-90066918b6af,,,click,,,,2022-07-12 02:51:00
4fa69ff0-0d78-11ed-a019-01c79d04878b,,,,,,,2022-07-27 06:49:00
e0678470-0d62-11ed-8442-434638bc01fe,0,222,click,,1530,1,2022-07-27 04:16:00
452bc860-0c8e-11ed-981d-6b3f2f4bfae6,0,222,click,,1527,1,2022-07-26 02:54:00
f6166b80-027f-11ed-9154-082f705734b6,,,,,,,2022-07-13 07:46:00
7a461db0-09a6-11ed-a5f6-f5d2623e76ef,,,,,,,2022-07-22 10:10:00
adbfe6a0-fea0-11ec-a4ec-92a68f858946,2,4,click,,98,1,2022-07-08 09:31:00
652c4490-0c8f-11ed-8d56-409088bd32a2,0,222,click,,1533,1,2022-07-26 03:02:00
71d4ead0-0474-11ed-809e-e7b23b35677f,,,,,,,2022-07-14 09:02:00
ad41e2d0-00aa-11ed-98e2-8a24dac5436e,,,,,,,2022-07-10 23:47:00
e549a5d0-027d-11ed-a27d-0bee243266f5,,,,,,,2022-07-13 07:32:00
8d05f970-0c1c-11ed-a817-dc188d9d2526,,,,,,,2022-07-25 13:20:00
eb2f6cb0-0cae-11ed-aecb-0438f9416966,,,alive,,,,2022-07-26 06:48:00
14745010-0064-11ed-b23f-59faf835d651,,,,,,,2022-07-10 15:22:00
eae9dd80-08a3-11ed-9553-29282b6727a0,,,,,,,2022-07-21 03:19:00
b6c7e330-043e-11ed-9ca8-9e3e44a1daa0,,,,,,,2022-07-15 13:04:00
591f9e80-0b5a-11ed-8c3f-98e741fa7478,1,48,,34,188,1,2022-07-24 14:10:00
8b896f50-0c8f-11ed-a812-3747ef0f1f71,0,222,,,1534,1,2022-07-26 03:03:00
40e83d60-0cb1-11ed-90ec-572c22df6fc4,0,222,,,1533,1,2022-07-26 07:04:00
918fe490-0caf-11ed-b7b5-7a4b3cd5cd50,2,4,click,,98,1,2022-07-26 06:52:00
5752fce0-0caf-11ed-b378-f0aee47d4079,,,alive,,,,2022-07-26 06:51:00
c2723510-0cb2-11ed-b7c6-a55f49a542ac,,,,,,,2022-07-26 07:15:00
70092930-037c-11ed-b5fb-d699c6e1cfb8,,,click,,,,2022-07-14 13:53:00
d4e01250-0c8d-11ed-8f28-ce4f64da12b1,,,alive,,,,2022-07-26 02:51:00
7ddb99e0-0cae-11ed-9c90-55517f68cba8,1,48,click,34,188,1,2022-07-26 06:45:00
deab05c0-018d-11ed-a3b9-318e840aff81,,,click,,,,2022-07-12 02:53:00
dab5b610-0b59-11ed-9b2a-a527712dec4c,1,48,click,34,188,1,2022-07-24 14:06:00
ef84c610-0287-11ed-99a6-58d1c365239e,,,,,,,2022-07-13 08:43:00
0f6029e0-0290-11ed-885a-cac9e13c8b25,,,,,,,2022-07-13 09:42:00
97652810-0b58-11ed-b387-c82574b4742a,,,,,,,2022-07-24 13:57:00
5e7c0930-0b5b-11ed-92d7-14ee428aeea2,1,48,click,34,188,1,2022-07-24 14:17:00
bfb01db0-fea2-11ec-b885-b9a39391fdaa,,,alive,,,,2022-07-08 09:45:00
091602f0-fea1-11ec-b7fd-d7ef1e783071,2,4,,,98,1,2022-07-08 09:33:00
72a76300-0b38-11ed-84cb-d734fef515c9,1,48,click,34,188,1,2022-07-24 10:07:00
fc26a330-0bff-11ed-a5fa-cb2a9727457a,0,222,,,1530,1,2022-07-25 09:56:00
544461a0-08af-11ed-b155-228f57fa7873,,,,,,,2022-07-21 03:42:00
a061fcf0-0193-11ed-af44-630626846978,,,click,,,,2022-07-12 03:35:00
3edcab60-0cb0-11ed-805c-cc2ca077827f,,,alive,,,,2022-07-26 06:57:00
f26d6070-031e-11ed-b6c1-aa1e3e833e35,,,,,,,2022-07-14 02:44:00
fb7d4b80-0346-11ed-bb53-f2f681bbf487,,,,,,,2022-07-14 07:31:00
ec2fe3d0-fda7-11ec-beff-746778aa8e57,,,alive,,,,2022-07-07 03:50:00
afe04570-0b60-11ed-9b96-f3b33935c398,,,,,,,2022-07-24 14:56:00
48b852a0-00ea-11ed-afea-7bdbd1f0ffb4,,,click,,,,2022-07-11 07:22:00
a84f39e0-027f-11ed-bc63-9df1d4e9d97f,,,click,,,,2022-07-13 07:44:00
fe6fb850-0c8d-11ed-8a7b-4c948ac1203c,0,222,,,1527,1,2022-07-26 02:52:00
7ad19620-0356-11ed-b1b7-02051f2ad54b,,,click,,,,2022-07-14 09:22:00
d213ba60-00f1-11ed-ac05-126f863bf83d,,,,,,,2022-07-11 08:16:00
5ffc48f0-0189-11ed-b32d-1f716d63d2ea,,,click,,,,2022-07-12 02:21:00
93171c80-0209-11ed-81f4-a56c99409240,,,conversion,,,,2022-07-12 17:39:00
02c8af40-0498-11ed-a0e4-c82b25386889,,,,,,,2022-07-15 23:44:00
57c2f490-00ad-11ed-8b5a-539ca35d7427,,,,,,,2022-07-11 00:06:00
769cd010-0077-11ed-9da4-3915701a6112,,,click,,,,2022-07-10 17:40:00
d3348140-04a2-11ed-bbd6-b5b169343fee,,,alive,,,,2022-07-16 01:01:00
3d145d30-0299-11ed-a9b9-fdcaa5f66842,,,,,,,2022-07-13 10:47:00
bf6bcd20-0291-11ed-ae6f-5aa41e0a83f9,,,interview_scheduled,,,,2022-07-13 09:54:00
13745b50-0c90-11ed-a22a-5d849e443b52,,,alive,,,,2022-07-26 03:07:00
28ec5a80-fea5-11ec-abda-280e6c150ad5,,,click,,,,2022-07-08 10:03:00
e8477c00-089d-11ed-ad43-f279f88d6ac0,,,,,,,2022-07-21 02:36:00
bae24130-0a43-11ed-8b0d-0f3d7667ef1d,,,,,,,2022-07-23 04:55:00
